,cad_ig_oas,us_ig_oas,us_hy_oas,eur_ig_oas,cad_ig_oas_1-5yr,cad_ig_oas_5-10yr,cad_ig_oas_>10yr,cad_ig_oas_fins,cad_ig_oas_industrials,cad_ig_oas_utility,cad_ig_oas_a,cad_ig_oas_bbb,cad_prov_oas,cad_prov_oas_1-5yr,cad_prov_oas_5-10yr,cad_prov_oas_10yr,cad_prov_cmb,us_ig_oas_aaa,us_ig_oas_aa,us_ig_oas_a,us_ig_oas_bbb,us_ig_oas_1-3yr,us_ig_oas_3-5yr,us_ig_oas_5-7yr,us_ig_oas_7-10yr,us_ig_oas_10yr,us_ig_oas_industrials,us_ig_oas_uts,us_ig_oas_fins
2004-05-12,0.29546,-0.130248,0.214154,0.072205,,,,-0.054678,0.506109,0.033667,0.332562,0.629557,,,,,-0.31561,-0.19024,-0.083113,-0.079031,-0.18932,0.0816,-0.073523,-0.307871,-0.246261,-0.361636,-0.199529,0.255481,-0.111224
2004-05-13,0.292624,-0.110527,-0.035984,0.067853,,,,-0.072837,0.497043,0.160896,0.364602,0.637617,,,,,-0.342266,-0.214529,-0.060753,-0.054646,-0.169459,0.082028,-0.076546,-0.328566,-0.28362,-0.35294,-0.195726,0.242028,-0.059644
2004-05-14,0.217454,-0.189272,-0.42339,0.078477,,,,-0.088488,0.385072,0.158247,0.335427,0.552743,,,,,-0.34528,-0.153652,-0.095091,-0.138005,-0.285825,0.084984,-0.051971,-0.276538,-0.22779,-0.39311,-0.219659,-0.004333,-0.178098
2004-05-17,0.166263,-0.197668,-0.793546,0.075062,,,,-0.08875,0.304173,0.153115,0.272286,0.556001,,,,,-0.368232,-0.146384,-0.075428,-0.137356,-0.249992,0.092145,-0.044836,-0.245587,-0.230155,-0.381146,-0.236855,-0.004955,-0.175301
2004-05-18,0.225275,-0.150764,-0.364652,0.084121,,,,-0.045569,0.377881,0.146354,0.287388,0.556337,,,,,-0.338159,-0.163061,-0.081837,-0.091352,-0.176841,0.08983,-0.03342,-0.251453,-0.243578,-0.360388,-0.179614,-0.02419,-0.12733
2004-05-19,0.188016,-0.11309,0.200834,0.080666,,,,-0.09118,0.347116,0.086158,0.256504,0.537934,,,,,-0.500759,-0.197747,-0.102177,-0.083936,-0.107439,0.085259,-0.043379,-0.269563,-0.302464,-0.336244,-0.120355,0.016489,-0.122499
2004-05-20,0.167233,-0.128656,-0.134968,0.074873,,,,-0.114756,0.316423,0.171781,0.265443,0.555402,,,,,-0.426177,-0.155037,-0.084209,-0.08195,-0.174555,0.085961,-0.035065,-0.232603,-0.229158,-0.354441,-0.155471,0.035079,-0.117474
2004-05-21,0.199813,-0.108342,0.220334,0.077538,,,,-0.061923,0.344568,0.152028,0.250174,0.579645,,,,,-0.421174,-0.160277,-0.08462,-0.069995,-0.126573,0.087412,-0.024736,-0.232291,-0.232495,-0.345977,-0.122545,0.033957,-0.11059
2004-05-24,0.196402,-0.060704,0.367552,0.087252,,,,-0.085394,0.350829,0.150531,0.253944,0.589664,,,,,-0.426123,-0.154359,-0.082972,-0.016539,-0.08559,0.087374,-0.041462,-0.231068,-0.200336,-0.287555,-0.085619,0.093921,-0.050093
2004-05-25,0.203261,-0.078511,0.413242,0.083169,,,,-0.127847,0.383014,0.147272,0.245447,0.584711,,,,,-0.421462,-0.165761,-0.097799,-0.02352,-0.115621,0.087504,-0.047797,-0.251883,-0.225378,-0.296618,-0.113595,0.099161,-0.058516
2004-05-26,0.105899,-0.092887,0.357555,0.077323,,,,-0.180807,0.253635,0.147843,0.208627,0.576726,,,,,-0.453423,-0.162631,-0.100627,-0.037752,-0.133693,0.089594,-0.045961,-0.243286,-0.224682,-0.322521,-0.13048,0.076227,-0.066998
2004-05-27,0.098078,-0.046151,0.164337,0.079416,,,,-0.148043,0.234385,0.060809,0.167729,0.588371,,,,,-0.513005,-0.100458,-0.060368,0.010746,-0.087081,0.095381,-0.01698,-0.147009,-0.133506,-0.261738,-0.064235,0.112425,-0.046575
2004-05-28,0.14824,-0.02953,0.504627,0.074394,,,,-0.147758,0.330455,-0.092192,0.135564,0.60314,,,,,-0.528956,-0.083984,-0.066815,-0.016726,0.003742,0.102835,-0.001924,-0.131326,-0.122183,-0.198693,-0.006326,0.117498,-0.088448
2004-05-31,0.14824,-0.02953,0.504627,0.074394,0.358082,0.075761,-0.124889,-0.147758,0.330455,-0.092192,0.135564,0.60314,-0.497289,0.005862,-0.106039,-1.039384,-0.528956,-0.083984,-0.066815,-0.016726,0.003742,0.102835,-0.001924,-0.131326,-0.122183,-0.198693,-0.006326,0.117498,-0.088448
2004-06-01,0.12854,-0.058998,0.707556,0.07179,,,,-0.210183,0.32955,-0.089118,0.129876,0.605235,,,,,-0.556183,-0.116061,-0.091441,-0.04894,-0.014952,0.101787,-0.011795,-0.180696,-0.175755,-0.224641,-0.033636,0.088027,-0.121202
2004-06-02,0.161905,-0.078036,0.807607,0.078735,,,,-0.198978,0.376387,-0.080485,0.181899,0.60507,,,,,-0.531886,-0.088423,-0.090599,-0.061766,-0.063955,0.103802,0.005565,-0.149025,-0.133404,-0.270692,-0.068928,0.098059,-0.123211
2004-06-03,0.139561,-0.086983,0.684257,0.078661,,,,-0.224828,0.352769,-0.074325,0.183623,0.614831,,,,,-0.533982,-0.050759,-0.105112,-0.068731,-0.089787,0.103597,0.010412,-0.113178,-0.058395,-0.298097,-0.083308,0.093712,-0.125173
2004-06-04,0.215288,-0.05052,1.097247,0.084659,,,,-0.167228,0.44509,-0.071224,0.22713,0.61089,,,,,-0.467833,0.043977,-0.087766,-0.034867,-0.025884,0.116379,0.064354,0.000745,0.092118,-0.249529,-0.041171,0.12968,-0.097132
2004-06-07,0.160532,-0.032634,1.140427,0.090136,,,,-0.237243,0.392331,-0.072878,0.234852,0.623733,,,,,-0.507532,0.054591,-0.080926,-0.029853,0.004869,0.119961,0.070929,0.010833,0.105216,-0.218523,-0.022301,0.116941,-0.073113
2004-06-08,0.16119,0.00392,1.33841,0.087914,,,,-0.206061,0.377448,-0.068007,0.231422,0.675039,,,,,-0.453006,0.085325,-0.063182,0.004619,0.035833,0.119911,0.093278,0.054863,0.151986,-0.182079,0.009092,0.127598,-0.022439
2004-06-09,0.202443,0.039025,1.576809,0.087973,,,,-0.184873,0.432612,-0.064486,0.24644,0.7104,,,,,-0.393439,0.059427,-0.027312,0.036847,0.086854,0.123816,0.104682,0.033538,0.10786,-0.154692,0.046038,0.159261,0.010716
2004-06-10,0.220247,0.097564,1.554775,0.08444,,,,-0.191185,0.464295,-0.06453,0.308233,0.718405,,,,,-0.412676,0.06899,0.0136,0.085114,0.127838,0.144206,0.124931,0.0437,0.127207,-0.136693,0.113733,0.229974,0.052601
2004-06-14,0.248662,0.079634,1.783485,0.099305,,,,-0.16311,0.494972,-0.05644,0.271446,0.733729,,,,,-0.357089,-0.058886,-0.022215,0.041498,0.165028,0.127575,0.082982,-0.114672,-0.053608,-0.181213,0.110052,0.238366,0.006806
2004-06-15,0.118837,0.035273,1.128359,0.085698,,,,-0.218761,0.31118,-0.021487,0.234245,0.735415,,,,,-0.420197,0.045071,-0.028636,0.006307,0.06597,0.130163,0.088963,-0.002829,0.093869,-0.185444,0.070375,0.167367,-0.037697
2004-06-16,0.260837,0.022731,1.535252,0.097944,,,,-0.114051,0.486152,-0.017504,0.254122,0.728753,,,,,-0.383933,0.057107,-0.02566,-0.008595,0.062577,0.130236,0.103809,0.023501,0.103209,-0.203118,0.059802,0.141389,-0.049896
2004-06-17,0.243286,0.054009,1.447099,0.091238,,,,-0.168366,0.484931,-0.016596,0.29521,0.766807,,,,,-0.412498,0.073945,-0.018378,0.010125,0.100186,0.135612,0.107105,0.036324,0.136795,-0.167857,0.098771,0.174015,-0.030366
2004-06-18,0.28547,0.056343,1.61729,0.083714,,,,-0.13545,0.534774,-0.00378,0.321996,0.771531,,,,,-0.415306,0.103243,-0.024071,0.020034,0.104825,0.142817,0.1241,0.066811,0.183265,-0.165021,0.096397,0.171233,-0.019763
2004-06-21,0.249169,0.06863,1.683581,0.098147,,,,-0.165906,0.492606,-0.011914,0.308777,0.780471,,,,,-0.505086,0.080781,-0.012159,0.027419,0.128178,0.14479,0.122637,0.039107,0.15512,-0.167586,0.117194,0.163788,-0.015266
2004-06-22,0.264378,0.055106,1.814516,0.099314,,,,-0.135859,0.502016,-0.011629,0.30304,0.785244,,,,,-0.557361,0.075551,-0.026392,0.012338,0.119951,0.142009,0.12492,0.037,0.146413,-0.192056,0.105654,0.122798,-0.024956
2004-06-23,0.209144,0.066961,1.820168,0.102922,,,,-0.156821,0.436678,-0.131878,0.249918,0.778845,,,,,-0.620952,0.084735,-0.026673,0.015029,0.134143,0.145138,0.131951,0.055928,0.151869,-0.179971,0.117945,0.13908,-0.01484
2004-06-24,0.206293,0.053148,1.669567,0.097147,,,,-0.177196,0.441911,-0.128528,0.211039,0.827147,,,,,-0.600407,0.068281,-0.019604,0.007944,0.114169,0.141626,0.11892,0.048169,0.117907,-0.189432,0.096725,0.121974,-0.016714
2004-06-25,0.226904,0.045508,1.718106,0.09961,,,,-0.161968,0.478304,-0.233455,0.188524,0.836212,,,,,-0.58796,0.103962,-0.023775,0.016056,0.086485,0.142529,0.141708,0.090819,0.166693,-0.19639,0.087277,0.068694,-0.01034
2004-06-28,0.27137,0.049627,2.153621,0.103222,,,,-0.154009,0.545488,-0.233379,0.218292,0.839368,,,,,-0.57414,0.083596,-0.03226,0.01981,0.10831,0.135804,0.137965,0.058912,0.145756,-0.187741,0.089603,0.075065,-0.004215
2004-06-29,0.210696,0.035427,1.950209,0.101202,,,,-0.211567,0.476118,-0.22577,0.186814,0.833455,,,,,-0.56812,0.104852,-0.03567,0.010826,0.078837,0.132672,0.138394,0.078347,0.181827,-0.19773,0.060405,0.086181,-0.00225
2004-06-30,0.199015,-0.025648,1.547282,0.105728,0.514486,0.097369,-0.22497,-0.209414,0.455959,-0.221813,0.172146,0.845367,-0.500238,0.039011,-0.14724,-1.035132,-0.548517,0.183123,-0.044845,-0.028945,-0.003718,0.138219,0.14993,0.169278,0.274478,-0.202282,-0.020421,0.104694,-0.053488
2004-07-01,0.211635,-0.105556,1.500864,0.101874,,,,-0.173195,0.457816,-0.223031,0.173094,0.848623,,,,,-0.53923,0.193311,-0.042694,-0.055373,-0.134659,0.136446,0.137575,0.15049,0.294598,-0.257524,-0.145265,0.081791,-0.079288
2004-07-02,0.116773,-0.127504,1.184159,0.102316,,,,-0.219997,0.328298,-0.229013,0.116522,0.851588,,,,,-0.615877,0.207715,-0.056361,-0.063756,-0.159486,0.150056,0.143122,0.174849,0.301214,-0.278593,-0.185905,0.077745,-0.077367
2004-07-06,0.177646,-0.156838,1.434181,0.107853,,,,-0.157411,0.394673,-0.227291,-0.024977,0.867642,,,,,-0.622023,0.194831,-0.068276,-0.084372,-0.185995,0.15383,0.143471,0.152962,0.280814,-0.31928,-0.224933,0.066806,-0.096402
2004-07-07,0.145287,-0.14952,1.522226,0.115009,,,,-0.20241,0.365342,-0.228021,-0.038831,0.849924,,,,,-0.688234,0.168216,-0.061652,-0.077194,-0.178626,0.149253,0.114053,0.120847,0.257719,-0.322024,-0.215592,0.07776,-0.092904
2004-07-08,0.12844,-0.160815,1.579584,0.109529,,,,-0.216189,0.345512,-0.231994,-0.071403,0.908967,,,,,-0.675828,0.165137,-0.069839,-0.087471,-0.21068,0.149101,0.128306,0.106244,0.242403,-0.336981,-0.22384,0.05971,-0.10721
2004-07-09,0.132496,-0.140647,1.726939,0.109051,,,,-0.221689,0.355098,-0.232773,-0.091712,0.907857,,,,,-0.657419,0.189289,-0.05892,-0.070414,-0.18094,0.154186,0.135458,0.134759,0.284304,-0.308984,-0.197441,0.08086,-0.096521
2004-07-12,0.13425,-0.117997,1.773304,0.107563,,,,-0.222917,0.359319,-0.238522,-0.09313,0.913972,,,,,-0.687431,0.180775,-0.045208,-0.06309,-0.136476,0.155363,0.136871,0.134434,0.27289,-0.29588,-0.160339,0.080608,-0.090217
2004-07-13,0.132446,-0.06611,2.010929,0.110316,,,,-0.212726,0.364652,-0.362277,-0.083754,0.914685,,,,,-0.686773,0.119862,-0.03487,-0.01635,-0.076549,0.150181,0.132525,0.064265,0.190239,-0.278406,-0.118544,0.113696,-0.019162
2004-07-14,0.094114,-0.022604,2.146199,0.115791,,,,-0.213846,0.30188,-0.353506,-0.087433,0.90613,,,,,-0.671132,0.116508,-0.033154,0.013832,-0.008225,0.154505,0.145788,0.074246,0.194003,-0.269361,-0.070421,0.152613,0.018509
2004-07-15,0.101307,0.03758,2.24424,0.116908,,,,-0.207958,0.310702,-0.354719,-0.092584,0.915134,,,,,-0.661169,0.134075,-0.029096,0.032162,0.096716,0.152301,0.137794,0.107322,0.242052,-0.212662,-0.00468,0.169096,0.08019
